fold num,imgid,label,feature1,feature2,feature3
7,211f5e77-fdc9-4d96-9395-bb3647678c43___RS_HL 7364_final_masked.jpg,0,67,0,719.6711347
8,21321d47-a7a7-40e7-9514-cfa4f45e2f22___RS_HL 5651_final_masked.jpg,0,30,0,294.1076455
9,21b1f887-6f78-4da8-b676-d9e53cb8b24d___RS_HL 6012_final_masked.jpg,0,71.5,0,659.7127649
0,21c10a73-ebeb-4a16-898b-8b39d9d6eca2___RS_HL 6315_final_masked.jpg,0,95,0,761.1513636
1,21c42956-0894-43bf-a1b8-787ef33594c2___RS_HL 7686_final_masked.jpg,0,168.5,0,1093.182889
2,221bfc6b-53d8-4677-8590-8f51530a9661___RS_HL 7260_final_masked.jpg,0,121,0,630.4650719
4,223dbe3b-9f96-473b-a6a6-ea354777ae1f___RS_HL 8040_final_masked.jpg,0,176,0,1116.739238
5,2255256e-1e76-4c19-8d32-f168ac6eeaa2___RS_HL 5784_final_masked.jpg,0,90.5,0,836.4234418
6,2260f331-0610-4dd8-9d8e-270115aba39b___RS_HL 6033_final_masked.jpg,0,20418.5,0,594.3401815
7,2270f63e-fbad-41fd-95a4-4700006191f7___RS_HL 8000_final_masked.jpg,0,66.5,0,457.4873692
8,228c3cfc-c511-4f1d-80ef-eb6a9e89cc0b___RS_HL 7383_final_masked.jpg,0,114.5,0,814.0214208
9,229d89f1-b2ac-4427-b7e7-47139f62b73d___RS_HL 7341_final_masked.jpg,0,83.5,0,659.9970356
0,22ccba73-f485-4c4d-a6a8-faaaa7c90e1f___RS_HL 7824_final_masked.jpg,0,188,0,1215.165644
1,22e6ab6c-375c-475f-8888-3d2f6d939111___RS_HL 7625_final_masked.jpg,0,197.5,0,1239.006264
2,2301f2bb-7972-4fb8-8be6-246ce55ca3b6___RS_HL 6100_final_masked.jpg,0,13526.5,0,572.1980461
3,230a4c38-8e59-4c1d-bda8-ee3401e6507b___RS_HL 7945_final_masked.jpg,0,77.5,0,837.3107439
4,232e37bf-da7c-4c4e-94fd-ce592dd37786___RS_HL 7770_final_masked.jpg,0,82.5,0,572.8843378
5,23307db5-ba40-498c-9b96-2c6b65f40c27___RS_HL 6096_final_masked.jpg,0,211.5,0,1457.31492
7,2345cf40-76a9-4bb3-9e7c-8d185dd41905___RS_HL 8123_final_masked.jpg,0,177,0,1399.39104
8,23484fef-f518-486c-8469-c33469e4ac11___RS_HL 6117_final_masked.jpg,0,80,0,581.6122596
9,234fbf88-be8a-4b45-a93d-493b6e83215c___RS_HL 8182_final_masked.jpg,0,159.5,0,1373.751431
0,2363daeb-88d5-43f3-925b-be7360c10394___RS_HL 5828_final_masked.jpg,0,66,0,533.1858535
1,236eab7b-6301-4764-8e70-7b3b87ecc904___RS_HL 8147_final_masked.jpg,0,115,0,599.1513636
2,2381a136-3832-4e59-a7d6-9fe4702ef0a0___RS_HL 7580_final_masked.jpg,0,135,0,827.3178842
3,238b94a0-eed1-4c28-8396-2de2e7247f72___RS_HL 8107_final_masked.jpg,0,120.5,0,819.1341187
4,238ba7d8-807f-4af5-8524-5259b80cff9e___RS_HL 8119_final_masked.jpg,0,152.5,0,1382.153452
5,23a11b8b-6812-481e-9258-e07cc24fdad4___RS_HL 5898_final_masked.jpg,0,18512.5,0,607.8549002
6,23a80c76-8642-4e07-b157-b73eff76c44e___RS_HL 5906_final_masked.jpg,0,87.5,0,685.7960252
7,23b5f9bf-18d8-43d3-a289-6398a7abde91___RS_HL 7914_final_masked.jpg,0,185,1,1037.082384
8,23ea1618-d554-47fb-bc03-a1b978f14fbf___RS_HL 6008_final_masked.jpg,0,121.5,0,1017.075244
9,2408e9ef-1a03-44f4-9432-e24113c409e3___RS_HL 7556_final_masked.jpg,0,127.5,18,821.7615353
0,24adc938-da71-4d2a-9c7e-f2dc3a73c908___RS_HL 7307_final_masked.jpg,0,160.5,0,1246.780868
1,24cddc8a-d7e6-4ebf-9771-b3844913f02e___RS_HL 5966_final_masked.jpg,0,24873.5,0,664.4823169
2,2514a94f-5f1b-4792-92e7-63b6a552225a___RS_HL 8186_final_masked.jpg,0,146,0,778.3473217
3,253bd68f-d969-4fa8-9373-6c49ba5fb274___RS_HL 7439_final_masked.jpg,0,57.5,0,475.830515
4,2551a3b8-b5dd-4716-88e6-517a012a44f1___RS_HL 7551_final_masked.jpg,0,192.5,0,1472.520983
5,25aa6094-5f2e-4551-9349-a3fe0edd3b92___RS_HL 7296_final_masked.jpg,0,78,0,708.7838326
6,25de086c-ea7e-42b0-83fd-bc7d1e584d0a___RS_HL 5852_final_masked.jpg,0,47,0,568.215291
7,263c9e0a-4cba-451c-98bf-77ce71af1b82___RS_HL 6237_final_masked.jpg,0,74,0,524.3574264
8,264deb35-dd16-459c-bbd5-4991f6b21be3___RS_HL 5842_final_masked.jpg,0,88,0,820.8670928
9,2693000f-ad26-46ae-9d5f-3fb67de2b86c___RS_HL 8206_final_masked.jpg,0,117,0,1072.004176
0,269865f0-68b7-4046-8076-22e347b36567___RS_HL 6256_final_masked.jpg,0,101.5,0,768.5655771
1,26e85922-aaf1-4cc6-8bdb-2fb0222a4b8c___RS_HL 7624_final_masked.jpg,0,176.5,0,1246.295587
2,26f830c1-f86f-438b-9045-3531ef02ea9c___RS_HL 8122_final_masked.jpg,0,108.5,0,693.2518688
3,270ca100-e754-4ed1-9fe8-0d3270cba958___RS_HL 5660_final_masked.jpg,0,53,0,581.9310203
5,2735c32b-b407-4714-b190-2b35d8e9a61f___RS_HL 8104_final_masked.jpg,0,75,0,613.6711347
6,274144ec-893c-43fb-ad9a-18f71ead2e58___RS_HL 5971_final_masked.jpg,0,24667.5,0,714.8254627
7,2766f4b1-33d2-4532-aab2-a7fb037b87bf___RS_HL 6155_final_masked.jpg,0,118,0,682.3229365
8,2768d40f-209f-4f71-a90a-a5f748fe299a___RS_HL 5938_final_masked.jpg,0,77.5,0,705.1686085
9,278e3aec-395c-457a-8fd0-ddf0ad8f3056___RS_HL 7377_final_masked.jpg,0,72.5,0,603.4284941
0,2796f6e4-6b9f-4b3b-9f96-a6788b2e0f02___RS_HL 5712_final_masked.jpg,0,135,0,973.8031654
1,27af3831-cc86-4c30-96a5-98d5a2375fcd___RS_HL 8183_final_masked.jpg,0,136.5,0,1158.129066
2,27b057d7-929a-436f-905d-fd8339bf1bca___RS_HL 7366_final_masked.jpg,0,120,0,750.8914781
3,27d5e1e8-d30f-4514-bafe-f600ad03a871___RS_HL 7648_final_masked.jpg,0,151.5,0,1122.555472
4,281380c3-d61a-442c-8e1a-a8058645ff01___RS_HL 7350_final_masked.jpg,0,160.5,0,1171.526035
5,2836a80f-2aa7-46b1-8d64-0cf10037eb67___RS_HL 7268_final_masked.jpg,0,90,0,918.1219261
6,28682886-ee9f-4698-854f-8f196c01b67a___RS_HL 6101_final_masked.jpg,0,11367.5,0,679.6538898
7,288e87b5-654d-434e-a5bc-3f8adaff8cc5___RS_HL 5714_final_masked.jpg,0,149.5,0,1269.040754
8,28b993ef-31f6-42a9-b39b-933a18c0b532___RS_HL 7798_final_masked.jpg,0,164.5,0,950.2712017
9,28c298e3-0846-4372-a9ab-562f2ce7cf9d___RS_HL 5846_final_masked.jpg,0,61,0,477.9310203
0,291f66c2-6044-4485-861a-8fa3aa625ddd___RS_HL 7520_final_masked.jpg,0,20420.5,0,593.2274836
1,2922187c-ac88-45e4-96ae-2aa396d50bda___RS_HL 5700_final_masked.jpg,0,30,0,413.0193329
2,29745ef7-133c-4f61-a5bd-592790f81a32___RS_HL 6326_final_masked.jpg,0,13582,0,506.4163015
3,298c8daf-43cc-4f65-b2db-65623425e5f8___RS_HL 6103_final_masked.jpg,0,149.5,0,1261.325024
4,2a485bb5-c59f-4af0-837a-063b60e0c3c8___RS_HL 6025_final_masked.jpg,0,174,0,1243.567665
5,2a53473e-0c50-43d5-933c-a62576fb5f52___RS_HL 7664_final_masked.jpg,0,121,0,1105.46002
6,2a73c206-19c5-4f7c-80da-1bdf62354562___RS_HL 6082_final_masked.jpg,0,78,0,799.2102387
7,2a986e85-7e83-443a-871e-c590d5a25845___RS_HL 6000_final_masked.jpg,0,98,0,1139.033613
8,2ab9dfe3-b810-428c-843c-e257a25c4447___RS_HL 7576_final_masked.jpg,0,178,0,1386.763623
9,2abb295b-31c5-4e5f-b5c7-94ca57e94305___RS_HL 6277_final_masked.jpg,0,118.5,0,952.9331082
0,2ae4c8d8-309c-4dfa-8bde-b985b2a81272___RS_HL 7659_final_masked.jpg,0,161,0,950.1706965
1,2b044129-3011-4709-8947-18c1a3bf014d___RS_HL 7919_final_masked.jpg,0,189.5,0,1154.094576
2,2b0d21b2-2320-4cb4-8d40-4684f0c91e55___RS_HL 7505_final_masked.jpg,0,172.5,0,1261.609295
3,2b21526f-9ab0-444b-829a-fa97cd727733___RS_HL 7844_final_masked.jpg,0,48,0,401.6467495
4,2b3fa6ff-a37a-497e-b122-5b29ae419bec___RS_HL 5979_final_masked.jpg,0,24115.5,0,745.7960252
5,2b48ce1f-c273-4c10-a7b9-2528944097b4___RS_HL 7787_final_masked.jpg,0,111.5,0,834.0214208
6,2b76e710-42aa-4732-9d60-c7fdaa14f9fa___RS_HL 5822_final_masked.jpg,0,132,0,1327.910811
7,2b76f048-cc2d-4e91-9652-ca3608dd0481___RS_HL 6201_final_masked.jpg,0,146.5,0,1002.614348
8,2b96d8f8-6642-4897-b43e-dde7fb2fcb2a___RS_HL 7295_final_masked.jpg,0,62.5,0,571.9726504
9,2ba31dd4-36d6-4cda-b2e6-c1f53a174d4d___RS_HL 6305_final_masked.jpg,0,73,0,777.4112492
0,2bbd0a49-9a1c-473b-bdf3-51f154db463e___RS_HL 6081_final_masked.jpg,0,55,0,509.7300098
1,2bf54e83-c962-4b46-84b1-d5a8a7b686da___RS_HL 5858_final_masked.jpg,0,47,0,261.5634892
2,2c7fe12b-945d-4828-a327-fc17eb0c4afc___RS_HL 5942_final_masked.jpg,0,23694,0,648.2396762
3,2cad835a-1b47-4cad-b08e-acfd29cf5883___RS_HL 7647_final_masked.jpg,0,158,0,1264.881373
4,2d1542c5-6771-4433-a912-313e77945d85___RS_HL 5683_final_masked.jpg,0,39,0,425.5046141
5,2d62f422-484f-4fa9-af67-f2724cfe5564___RS_HL 7441_final_masked.jpg,0,98,0,621.5533845
6,2d6efa59-1d5a-4f92-8879-2fdfa163d404___RS_HL 6157_final_masked.jpg,0,150,0,909.2590091
7,2d7f4c07-f4f4-4589-aa82-49e05e5b253b___RS_HL 8056_final_masked.jpg,0,15224,2.5,574.8427076
8,2da4c099-fc85-4895-bedc-8a0241ed23b5___RS_HL 5754_final_masked.jpg,0,17841.5,0,648.9675981
9,2dc5f050-21dd-4b81-a1cb-ef2a9f72f134___RS_HL 5694_final_masked.jpg,0,142,0,902.7737279
0,2e403d36-e4f2-4323-a78c-5a7330f1083c___RS_HL 7857_final_masked.jpg,0,79,0,747.754395
1,2e599aab-11dd-4073-845e-b45a6accb4de___RS_HL 8009_final_masked.jpg,0,54,0,385.445739
2,2e6c2a31-e580-49ad-aa9e-31c11f0ff4b3___RS_HL 8137_final_masked.jpg,0,125,2,1073.259009
3,2e7471ae-fd24-4038-9caf-98f4cf2a6946___RS_HL 7437_final_masked.jpg,0,928,0,1335.366655
4,2f2f3662-f870-4b42-b00a-cf098b974d85___RS_HL 8140_final_masked.jpg,0,70.5,0,564.2569212
7,303603ae-edae-45ba-914d-ab522db7089b___RS_HL 7400_final_masked.jpg,0,165,2.5,1269.366655
8,30995ef5-ad2d-4949-b0e0-f98b074b4a96___RS_HL 7378_final_masked.jpg,0,75,0,624.4406867
9,30eff8c3-a67c-42d3-b1c6-b17aa2ab8ea4___RS_HL 7461_final_masked.jpg,0,76.5,0,413.6295046
0,30fb7843-8e70-407e-b361-aa54a7473c32___RS_HL 6143_final_masked.jpg,0,104.5,0,708.908723
1,30fb851f-052b-4b63-bc29-6d824a764fd5___RS_HL 5916_final_masked.jpg,0,19742.5,0,710.6244522
2,3100088b-5df1-43b2-a1d9-8ff1d414b67b___RS_HL 5834_final_masked.jpg,0,90,0,705.6955199
3,313b7055-4346-4b7c-99fb-ada974f60486___RS_HL 6275_final_masked.jpg,0,190,0,1130.479352
4,314b2ac4-0d06-4940-8517-0d4c1072acbf___RS_HL 5929_final_masked.jpg,0,180,0,1401.449915
5,31c8c28a-ba8f-4869-a623-949d6c67275d___RS_HL 8177_final_masked.jpg,0,179,0,1391.165644
6,32073031-1afb-4a9e-ad8b-2d19ef6bb00a___RS_HL 7362_final_masked.jpg,0,55.5,0,766.2569212
7,32a59e5f-9167-42d4-8040-40563e416572___RS_HL 6156_final_masked.jpg,0,14320,0,606.0731556
8,32b6be5f-6482-4bd2-876d-c2a518afed09___RS_HL 6163_final_masked.jpg,0,124.5,0,888.447827
9,32d7538b-1c41-49c4-a67e-4ef228aaa438___RS_HL 7529_final_masked.jpg,0,159,0,1006.513842
0,32da947b-7d05-459b-a5dc-b4481bb09f48___RS_HL 7450_final_masked.jpg,0,139.5,0,1007.50165
1,33426aa7-70c4-4cf0-b275-1a4c3e782a92___RS_HL 7600_final_masked.jpg,0,186.5,0,1355.207274
2,336a5bb9-179f-44fb-a4d1-c59a40d90306___RS_HL 5978_final_masked.jpg,0,134,0,902.9158633
3,336c4870-9f2f-4cdc-ba05-f9d27271ef07___RS_HL 7670_final_masked.jpg,0,173,0,1407.851936
4,33acc3da-5f90-49e4-b70d-b3d60921e08e___RS_HL 7263_final_masked.jpg,0,124,0,1147.057999
5,33c721c9-aa91-4173-8695-916b61852017___RS_HL 7816_final_masked.jpg,0,154,0,924.7148528
6,33f6e93f-9275-445e-a795-e1ef9c20db7b___RS_HL 8051_final_masked.jpg,0,40,0,372.3919163
7,34121ffc-269b-481e-bbf5-96356da9f137___RS_HL 6185_final_masked.jpg,0,105,0,623.6955199
8,34881ed6-417b-41a6-9f03-1b9be5f09bb6___RS_HL 7463_final_masked.jpg,0,186.5,0,1287.55042
9,349251ed-2e99-4af9-b432-2a63202a0985___RS_HL 6120_final_masked.jpg,0,76,0,815.1513636
0,34960f92-a973-4d36-b388-f63b339b86bc___RS_HL 6167_final_masked.jpg,0,22,0,323.9655101
1,34a96778-25fe-4e97-910e-56b39fc2bdd6___RS_HL 6263_final_masked.jpg,0,66,0,773.1269784
2,34b8de2a-d30e-4e52-8269-d65cc4e444f6___RS_HL 7717_final_masked.jpg,0,169.5,0,1098.153452
3,34edd324-8b91-417c-bb4c-3bf0dbe348d2___RS_HL 7698_final_masked.jpg,0,93.5,0,639.6538898
4,350182de-38b1-43bf-b189-1fec53a7f499___RS_HL 7867_final_masked.jpg,0,160.5,0,1410.094576
5,3518d065-38fa-4e26-aa0f-6addc2d2968a___RS_HL 7615_final_masked.jpg,0,152,0,1389.023509
6,3561a457-ec26-442a-925a-cdbe7f37a430___RS_HL 5786_final_masked.jpg,0,136,0,1321.283394
7,359c0812-8e11-45cf-98f7-95840b503b01___RS_HL 5650_final_masked.jpg,0,43.5,0,436.4335464
8,35acdaad-cf75-4ea6-ae8b-02f5a6e7caeb___RS_HL 7620_final_masked.jpg,0,159,0,1172.253957
9,35f0c52c-8a43-4bf2-8d55-2a827dbc5c4d___RS_HL 7251_final_masked.jpg,0,135.5,0,824.1635562
0,36321868-bd15-45bc-94f7-b86603f7460d___RS_HL 5772_final_masked.jpg,0,33.5,0,358.4924215
1,3643fe1d-9523-47cf-9952-7e2ecb027338___RS_HL 5704_final_masked.jpg,0,63.5,0,361.6883796
2,3645e3b0-e9c5-4b10-aea6-ce0ba996c059___RS_HL 7267_final_masked.jpg,0,118,0,1090.974738
3,3673d121-b5de-481c-b057-d4ee5b4959b1___RS_HL 6269_final_masked.jpg,0,20760.5,0,618.4579316
4,367d7a43-f910-4714-918f-f4b9ffde5a91___RS_HL 7692_final_masked.jpg,0,193,0,1346.219467
5,36980863-22cb-4e05-a1f6-53039a89993a___RS_HL 5934_final_masked.jpg,0,166.5,0,1316.153452
6,36ab2af7-aff6-4578-99ef-4cf5b6527a9c___RS_HL 7689_final_masked.jpg,0,191,0,1482.361602
7,36b2cda3-5c11-45e2-962e-d9d9ba5a4896___RS_HL 7711_final_masked.jpg,0,87,0,727.2102387
8,36c00bef-25c2-48ae-9505-41827bcd83d8___RS_HL 6085_final_masked.jpg,0,26640,0,672.3818116
9,36cc892a-a8de-4547-939d-6dcaf2a8f179___RS_HL 7553_final_masked.jpg,0,197.5,0,1493.43267
0,3737a846-d49c-4f70-bb38-a11922e093d5___RS_HL 8017_final_masked.jpg,0,167,0,1487.650925
1,37581d20-bd40-4aca-81ae-00d83473d578___RS_HL 8091_final_masked.jpg,0,191,0,1061.7098
2,375f1e44-235c-4ef0-a156-077b71abeed3___RS_HL 8162_final_masked.jpg,0,108,0,871.7787802
3,375f472f-7a4e-41fd-af0e-b6da455dfc58___RS_HL 7477_final_masked.jpg,0,85.5,10.5,703.1686085
4,37715958-a2d4-41d6-9672-9cafd0f1c146___RS_HL 7502_final_masked.jpg,0,52.5,0,516.1736609
5,37b1cd89-582a-40ce-b2ec-6a635e1fea17___RS_HL 6151_final_masked.jpg,0,82,0,678.4406867
6,37b9da4a-2823-48fb-ba35-4138a44acf53___RS_HL 5954_final_masked.jpg,0,22876,0,607.754395
7,37fcfaf7-88f4-4735-99a2-8df576e0f248___RS_HL 8108_final_masked.jpg,0,97,0,712.7249575
8,3817a269-0274-4a5c-b851-46e91b10788f___RS_HL 5720_final_masked.jpg,0,85.5,0,705.7960252
9,381f3abb-208f-4f52-b7a2-57e35f31c373___RS_HL 5680_final_masked.jpg,0,92,0,736.8670928
0,38292be8-d182-458a-adcd-343435c343ec___RS_HL 5801_final_masked.jpg,0,160,0,1535.165644
1,3829531e-aa99-481f-ab73-23690ea06417___RS_HL 8144_final_masked.jpg,0,71.5,0,532.9432129
2,38394f24-6b80-4231-b2c4-850325c0718d___RS_HL 7968_final_masked.jpg,0,131,6,1217.685415
3,386af887-8be7-4b99-9ef1-ee0eb5ba7d87___RS_HL 6030_final_masked.jpg,0,102.5,0,821.678275
4,3876f449-0cd6-4910-9321-f56a28621c51___RS_HL 7775_final_masked.jpg,0,103.5,0,976.1635562
5,38c039b6-23f0-4fc2-a0df-e5ec3f523a09___RS_HL 5887_final_masked.jpg,0,110,0,704.4650719
6,38db4391-44e3-4aae-bb9d-51e8e03500b7___RS_HL 6321_final_masked.jpg,0,15112.5,0,531.9137753
7,3969a6d5-f626-4a6a-bc72-3d38d1cff967___RS_HL 6092_final_masked.jpg,0,155.5,0,1356.898618
8,398f4455-d008-4d69-a58d-b0a1f228abaa___RS_HL 5729_final_masked.jpg,0,69,0,507.8721452
9,39bd8139-dfe4-45ec-8bf9-d9cabbdd1ea8___RS_HL 5659_final_masked.jpg,0,163,0,1015.827551
0,39be15a0-4c7f-4a8e-9938-829bec85fd1c___RS_HL 6209_final_masked.jpg,0,142,0,1184.999124
1,39f64aba-4bf0-434c-9800-4a0b6bc324bd___RS_HL 7934_final_masked.jpg,0,204,0,990.5382276
2,3a1ca70b-00f0-4a0b-a973-8db1da714e6c___RS_HL 7759_final_masked.jpg,0,111.5,0,957.2762541
3,3a26bfb8-eb90-4f61-bc32-8cbe65c708df___RS_HL 6174_final_masked.jpg,0,154.5,0,970.1290663
4,3a544ee5-490e-4a41-b03b-cf1700362448___RS_HL 6200_final_masked.jpg,0,14955.5,0,725.3351291
5,3a5916ba-0db8-4aff-a282-26f33b056832___RS_HL 8125_final_masked.jpg,0,200.5,0,1202.721993
6,3a6789e3-2dd3-4513-b21d-be34f521c4a1___RS_HL 8031_final_masked.jpg,0,34352,168,1039.057999
7,3a74b441-4ab0-412f-ae66-f28f4b1d9df2___RS_HL 5968_final_masked.jpg,0,159.5,0,1517.751431
8,3a80eee6-d03a-4ac9-8f73-5f251f568840___RS_HL 5935_final_masked.jpg,0,68.5,0,702.0559107
9,3ab37181-78d5-4bf2-8d20-a233d3c685aa___RS_HL 7407_final_masked.jpg,0,108,0,850.2640615
0,3abb0d3f-f131-4025-af6d-68bd6f4d253e___RS_HL 8110_final_masked.jpg,0,195,8,1471.332165
1,3adc3359-b27d-4eea-bffc-7422a9a15536___RS_HL 5755_final_masked.jpg,0,16956,0,639.0681033
2,3af9dc00-a64b-4b45-a034-1d190e5277ea___RS_HL 7788_final_masked.jpg,0,170,0,1064.253957
3,3aff0cab-c5f0-4fd5-8a7a-2a81160da701___RS_HL 7392_final_masked.jpg,0,142,0,993.602155
4,3b0f637d-dd22-44a0-a4b4-2a7792e2ac76___RS_HL 7258_final_masked.jpg,0,197.5,0,1228.378847
5,3b471f38-5b31-4f0c-83de-1ac26c92f63f___RS_HL 7408_final_masked.jpg,0,89,0,713.0092282
6,3b59f785-afa8-4204-b6fd-467404734888___RS_HL 6144_final_masked.jpg,0,61,0,561.3868639
7,3b7ee41f-9af2-4425-a7ea-574ef63979c8___RS_HL 7838_final_masked.jpg,0,187.5,0,1259.751431
8,3b9d4604-18c3-49a7-8ac3-07386ae370fb___RS_HL 8179_final_masked.jpg,0,150.5,0,1064.271202
9,3bd24003-1163-40f4-8b1f-21aad7fc4b4b___RS_HL 5912_final_masked.jpg,0,16894.5,0,563.5706295
0,3bde3d8d-8a44-4e06-9492-a54a9844bf90___RS_HL 7318_final_masked.jpg,0,72.5,0,667.7127649
1,3bfeaca2-de0b-4a2c-adc0-06adc87a1386___RS_HL 7425_final_masked.jpg,0,159,0,1378.195082
2,3c047601-ed4d-4178-8bed-33a65e5f4b6d___RS_HL 6001_final_masked.jpg,0,61.5,0,658.3990566
3,3c1fd0db-4090-485a-9d59-4293714b482c___RS_HL 7581_final_masked.jpg,0,133.5,0,1126.330077
4,3c3127c8-58c3-43ab-9b6f-75c641db96ce___RS_HL 7282_final_masked.jpg,0,103,0,509.4112492
5,3c469e15-452e-4332-9f4b-93104f32d5e9___RS_HL 7954_final_masked.jpg,0,136.5,18.5,914.2468165
6,3c5ca000-1c26-46bf-8974-fd6599744059___RS_HL 7596_final_masked.jpg,0,128,0,834.2051864
8,3d0032d5-ac37-4dbe-8c2c-ef567472578b___RS_HL 7750_final_masked.jpg,0,68,0,459.7300098
9,3d075f90-7002-4c45-abc0-4f35ee49aa79___RS_HL 6272_final_masked.jpg,0,61,0,622.1564159
0,3d2a5995-d293-471e-bcd3-862a8850d78d___RS_HL 5773_final_masked.jpg,0,44.5,0,379.6051193
1,3d300955-5956-4ed8-9348-d2d02388d4d3___RS_HL 7772_final_masked.jpg,0,158,0,1320.680363
2,3df0da99-6c5d-4520-b396-9616e81f8935___RS_HL 6031_final_masked.jpg,0,17004.5,0,632.8843378
3,3df65fa9-1348-4c13-aca6-04bdca4fc070___RS_HL 5668_final_masked.jpg,0,99,0,709.0681033
4,3e19a6c4-e5d8-4649-b403-7a8fd36b88e2___RS_HL 7533_final_masked.jpg,0,148,0,1123.827551
5,3e3eaffe-3dda-4a64-8aa7-ca6cf40ff284___RS_HL 5698_final_masked.jpg,0,76,0,691.6122596
6,3e694355-bfdc-4dfe-978e-16c08b70bdba___RS_HL 8028_final_masked.jpg,0,87.5,0,607.2274836
7,3e8eb97c-b2ad-4aeb-82ff-2f1334801c9b___RS_HL 6098_final_masked.jpg,0,160.5,0,1098.839743
8,3ecbb982-2844-4662-ad65-9a94fee38fa3___RS_HL 8060_final_masked.jpg,0,199,0,1342.763623
9,3ecfd9ce-30c4-4453-9d90-75854c7f82b7___RS_HL 5950_final_masked.jpg,0,120,0,1123.116874
0,3ee00792-0430-445e-8c25-970607d2759d___RS_HL 7810_final_masked.jpg,0,112.5,0,643.7371501
1,3ee17877-b649-4b43-939a-d9415a21dfd5___RS_HL 7300_final_masked.jpg,0,89.5,0,684.139171
2,3ee70760-b734-43e2-b29b-aee4daafe6cd___RS_HL 7317_final_masked.jpg,0,102,0,722.3229365
3,3eef4051-9e25-4e17-8540-c35e5df18648___RS_HL 6054_final_masked.jpg,0,112,0,1005.518895
4,3f9788c1-8456-453f-b1c2-5cc66ba714a6___RS_HL 7635_final_masked.jpg,0,17625,0,588.6416972
5,3fdbd8fe-f026-4fef-b02d-b451fb60cb86___RS_HL 7353_final_masked.jpg,0,82,0,750.4406867
6,400723a1-65ae-4d62-b7c7-d8c0b7a02480___RS_HL 7479_final_masked.jpg,0,176,0,1316.822498
7,4019c49e-a237-4e3f-b4a9-823905304e05___RS_HL 7997_final_masked.jpg,0,228.5,0,1508.143347
8,4023916c-9823-4410-bd89-b8bfe1b0b456___RS_HL 6009_final_masked.jpg,0,82.5,0,766.139171
9,404ef08f-0f34-4530-bc4b-ce356b3c2da1___RS_HL 7484_final_masked.jpg,0,72.5,0,855.1097335
0,405ca310-f708-4815-b121-5bb315d98f6f___RS_HL 6122_final_masked.jpg,0,149,0,1365.42553
1,40655604-b43e-4dab-91a2-6fe928f782e9___RS_HL 7929_final_masked.jpg,0,113,0,773.4356344
2,40b69253-5e07-452f-82b5-8d4f0f15e400___RS_HL 5813_final_masked.jpg,0,37,0,516.8183224
3,41628932-5547-443e-8659-ed8ad6be820e___RS_HL 5711_final_masked.jpg,0,61,0,590.7005723
4,4179bae8-d3f3-43ea-8e36-b3b4c752c261___RS_HL 6138_final_masked.jpg,0,71.5,0,595.4284941
6,41a4e6fd-7e26-4c73-ac08-bcfffda53c0f___RS_HL 7322_final_masked.jpg,0,81.5,0,682.5411919
7,4221a70d-e5ef-44c7-843f-098a1fe0bfe3___RS_HL 8085_final_masked.jpg,0,173,0,1269.851936
8,42777529-bf54-4134-9bd6-34fbd135575d___RS_HL 8045_final_masked.jpg,0,141.5,0.5,1201.928056
0,42f558a0-c252-4949-ba12-232731aa9a6b___RS_HL 7543_final_masked.jpg,0,176.5,34.5,921.5016497
1,42fdd9ce-6860-4862-8717-4f147884c7d6___RS_HL 5739_final_masked.jpg,0,126.5,0,910.3056916
2,42feb98c-4131-453a-b189-5e7c147f3f32___RS_HL 6264_final_masked.jpg,0,161,0,939.6854153
3,4306468f-a177-4c65-bb9a-4167e8d33223___RS_HL 5897_final_masked.jpg,0,21451.5,0,679.9970356
4,430fd7d8-9390-411c-b849-e421cf11f7a7___RS_HL 7314_final_masked.jpg,0,140,0,1234.798113
5,432debb0-7063-4747-bf11-e6b335f58947___RS_HL 7548_final_masked.jpg,0,94,0,896.1219261
6,4342c40d-5a1b-4a93-97b4-2e3579802605___RS_HL 7744_final_masked.jpg,0,114,0,801.9209156
7,435d4aff-f96c-415a-91a4-07e21179a3d0___RS_HL 8159_final_masked.jpg,0,88,0,792.6660824
8,43619607-151e-41c1-b428-89f24c177515___RS_HL 5723_final_masked.jpg,0,121.5,0,1002.305692
9,445d268a-415e-41d4-80de-0116fdaca73d___RS_HL 5982_final_masked.jpg,0,158,0,1271.082384
0,44707c11-0d08-411f-9fa3-21d3edf72031___RS_HL 6255_final_masked.jpg,0,155,0,1196.111821
1,44714cae-d7c8-4b0a-9058-0fe9ba703064___RS_HL 8081_final_masked.jpg,0,169.5,0,1285.266149
2,449205c0-c994-4e4f-9ea4-ef7fa45f2151___RS_HL 7730_final_masked.jpg,0,133,4.5,947.6610301
4,44be3db8-37a5-44e1-a1b5-df963562cb86___RS_HL 7531_final_masked.jpg,0,219.5,0,1735.800201
5,44d0b31c-72e0-4a8f-9c3b-64051dab5d2e___RS_HL 7856_final_masked.jpg,0,156,0,1327.224519
6,44f96d95-150b-499d-8fb7-a95ed4df85c6___RS_HL 8152_final_masked.jpg,0,108,0,683.293499
7,45584571-03d6-40eb-909e-00c752a4d66e___RS_HL 5803_final_masked.jpg,0,54,0,558.2741661
8,456779f4-b7a7-4980-94ee-1798491ca888___RS_HL 7415_final_masked.jpg,0,173,0,1110.940248
